"","celltype"
"bkdplgge-1","Neutrophil"
"bkdpopdg-1","Erythroid"
"bkeckcoo-1","Nonhaem"
"bkedhmml-1","Neutrophil"
"bkeiecil-1","Erythroid"
"bkejkapm-1","Erythroid"
"bkejkfjh-1","Macrophage"
"bkemgggl-1","MonoCD14"
"bkenlomc-1","Erythroid"
"bkeofopn-1","Erythroid"
"bkfdnabl-1","Erythroid"
"bkfllpck-1","Erythroid"
"bkfmegpf-1","Erythroid"
"bkgcoaak-1","Macrophage"
"bkhabaap-1","Granulocyte_monocyte_progenitor"
"bkhgfooj-1","HSC"
"bkiedldl-1","HSC"
"bkiefcha-1","HSC"
"bkihldem-1","MonoCD14"
"bkiiaaok-1","Erythroid"
"bkijepfc-1","Neutrophil"
"bkimanoj-1","B_progenitor"
"bkiminhg-1","Erythroid"
"bkiodijl-1","Erythroid"
"bkjinipj-1","Neutrophil"
"bkjlabkj-1","Neutrophil"
"bkkfhlfo-1","Macrophage"
"bkkgbdke-1","HSC"
"bkkkniak-1","Erythroid"
"bkklcffl-1","Erythroid"
"bkkobdfl-1","Nonhaem"
"bkkonpma-1","Erythroid"
"bklccemd-1","Erythroid"
"bklcglai-1","Nonhaem"
"bklleglg-1","Macrophage"
"bklojgge-1","Macrophage"
"bkmajdhp-1","Nonhaem"
"bkmalmdn-1","Erythroid"
"bkmeigif-1","Erythroid"
"bkmejhlj-1","Erythroid"
"bkmjgmop-1","Macrophage"
"bkncoedo-1","Neutrophil"
"bkpcfnjg-1","Nonhaem"
"bkpdnhad-1","Erythroid"
"bkpecomd-1","Neutrophil"
"bkpehchg-1","Erythroid"
"bkpkfbjo-1","HSC"
"blafccjg-1","B_naive"
"blamodem-1","Granulocyte_monocyte_progenitor"
"blbhofgj-1","Macrophage"
"blblngea-1","Erythroid"
"blbombim-1","Neutrophil"
"blcoapgg-1","HSC"
"bldeccjk-1","Erythroid"
"bldfbfmd-1","Erythroid"
"bldjcnki-1","Erythroid"
"bldkjhhl-1","Erythroid"
"bldofmkh-1","Nonhaem"
"bldolieg-1","Erythroid"
"bldpieme-1","Erythroid"
"blebbpfd-1","Neutrophil"
"blfllfjm-1","Granulocyte_monocyte_progenitor"
"blfpbhpe-1","Granulocyte_monocyte_progenitor"
"blfpgphp-1","Neutrophil"
"blgaagpm-1","B_progenitor"
"blgboahh-1","Nonhaem"
"blgfblig-1","Erythroid"
"blgphkno-1","HSC"
"blhhjomo-1","Granulocyte_monocyte_progenitor"
"blhjjcld-1","HSC"
"blhmfdkp-1","Neutrophil"
"bliekpam-1","B_progenitor"
"bljdeein-1","Neutrophil"
"blkghiig-1","Erythroid"
"blkgibfo-1","Erythroid"
"blklilja-1","Neutrophil"
"bllgligl-1","MonoCD14"
"bllmobfp-1","Erythroid"
"blmgjmea-1","Granulocyte_monocyte_progenitor"
"blmpgfgg-1","Granulocyte_monocyte_progenitor"
"blnhcodk-1","HSC"
"blnlljkd-1","Nonhaem"
"blnmanda-1","Granulocyte_monocyte_progenitor"
"blnnckpg-1","B_memory"
"blnpjojh-1","Macrophage"
"blobkdhg-1","Neutrophil"
"blodljkk-1","Plasma_cell"
"blofiook-1","Neutrophil"
"blofpbdd-1","Granulocyte_monocyte_progenitor"
"blokfdpj-1","HSC"
"blonpheg-1","MonoCD16"
"blooknab-1","Neutrophil"
"blpbadeb-1","Granulocyte_monocyte_progenitor"
"blpbkldd-1","Neutrophil"
"blpcjkgn-1","Neutrophil"
"blpdidpj-1","Erythroid"
"blpdljda-1","Neutrophil"
"blpejcgj-1","Plasma_cell"
"bmalhmoa-1","HSC"
"bmamafhj-1","HSC"
"bmbbdkkl-1","Granulocyte_monocyte_progenitor"
"bmbbjlfg-1","B_progenitor"
"bmbcgopp-1","Neutrophil"
"bmblkpcp-1","Nonhaem"
"bmbpdlnk-1","Plasma_cell"
"bmciamdo-1","HSC"
"bmcnbhid-1","B_progenitor"
"bmdldhjb-1","HSC"
"bmdogkdo-1","Macrophage"
"bmecdmpe-1","Plasma_cell"
"bmechnih-1","Granulocyte_monocyte_progenitor"
"bmegjabm-1","MonoCD14"
"bmejfoaj-1","Erythroid"
"bmeklekl-1","Macrophage"
"bmelekgd-1","Erythroid"
"bmemiabc-1","MonoCD14"
"bmeodmhn-1","Erythroid"
"bmfadpll-1","Macrophage"
"bmfbcabe-1","Erythroid"
"bmfcccee-1","Erythroid"
"bmfcdbgg-1","Erythroid"
"bmfdfeob-1","HSC"
"bmfejjbd-1","Erythroid"
"bmfhgopg-1","Macrophage"
"bmgcnkni-1","pDC"
"bmgdgpfk-1","Erythroid"
"bmgimmfm-1","Granulocyte_monocyte_progenitor"
"bmgkkgcm-1","Erythroid"
"bmgpcgdb-1","Erythroid"
"bmhimjdo-1","Erythroid"
"bmhjdkcc-1","Erythroid"
"bmibpppd-1","Erythroid"
"bmieajnp-1","Erythroid"
"bmieombo-1","Macrophage"
"bmikfpcg-1","Plasma_cell"
"bmjodaan-1","Erythroid"
"bmjpdlgo-1","Granulocyte_monocyte_progenitor"
"bmkkekjk-1","Erythroid"
"bmlannle-1","Erythroid"
"bmlhflaa-1","HSC"
"bmlhiamh-1","HSC"
"bmmippea-1","HSC"
"bmmjocch-1","B_progenitor"
"bmmlpcik-1","T_prolifer"
"bmmokdij-1","MonoCD14"
"bmnomkgd-1","Neutrophil"
"bmoaahoe-1","HSC"
"bmodnfdm-1","Granulocyte_monocyte_progenitor"
"bmogcglj-1","Erythroid"
"bmphhopg-1","Erythroid"
"bnabiocm-1","Granulocyte_monocyte_progenitor"
"bnafefje-1","B_memory"
"bnagcdlb-1","Erythroid"
"bnailfdl-1","Erythroid"
"bnapibei-1","HSC"
"bnbikhbi-1","HSC"
"bnbnniom-1","Granulocyte_monocyte_progenitor"
"bnckklmn-1","HSC"
"bncpbdnl-1","Granulocyte_monocyte_progenitor"
"bndeoofk-1","Erythroid"
"bndlodkj-1","Granulocyte_monocyte_progenitor"
"bndnbjke-1","Erythroid"
"bnggicfh-1","Granulocyte_monocyte_progenitor"
"bngkmonj-1","Erythroid"
"bnglkkan-1","MonoCD14"
"bnhahchh-1","HSC"
"bnhalbjk-1","HSC"
"bnhamfba-1","Erythroid"
"bnhamgog-1","Erythroid"
"bnhaofib-1","Erythroid"
"bnhdcjgl-1","Erythroid"
"bnhibnil-1","Erythroid"
"bnicfdmh-1","Erythroid"
"bnidelim-1","Erythroid"
"bniiiocf-1","Erythroid"
"bnjbpcig-1","Erythroid"
"bnjfenca-1","Erythroid"
"bnkfpmpf-1","Erythroid"
"bnkgnmkp-1","Erythroid"
"bnlcklec-1","Erythroid"
"bnleahif-1","Granulocyte_monocyte_progenitor"
"bnlefhoa-1","HSC"
"bnlehgmi-1","HSC"
"bnlncjmh-1","Erythroid"
"bnmdlapf-1","MonoCD14"
"bnmoafka-1","Nonhaem"
"bnobalaf-1","B_progenitor"
"bnoenafc-1","Erythroid"
"bnofkdld-1","Erythroid"
"bnogeegd-1","B_memory"
"bnoleegc-1","Erythroid"
"bnomegbg-1","Erythroid"
"bnoonaij-1","Erythroid"
"bnpakljf-1","Nonhaem"
"boahhlhh-1","Nonhaem"
"boapgndm-1","Macrophage"
"bobiilfm-1","Granulocyte_monocyte_progenitor"
"bobilcfo-1","Granulocyte_monocyte_progenitor"
"boclddej-1","Macrophage"
"bodjhjbf-1","Erythroid"
"bodkglha-1","T_prolifer"
"boemijlb-1","Plasma_cell"
"bofmgjjb-1","Erythroid"
"bogjaabp-1","Granulocyte_monocyte_progenitor"
"bogkbenn-1","Erythroid"
"bohakiko-1","Macrophage"
"bohblkje-1","Granulocyte_monocyte_progenitor"
"bohfmilo-1","Granulocyte_monocyte_progenitor"
"bohojbfm-1","HSC"
"bohpeidl-1","HSC"
"bohpoakk-1","Granulocyte_monocyte_progenitor"
"boidhpae-1","HSC"
"boiihohn-1","HSC"
"boijegel-1","Erythroid"
"boijkonp-1","B_progenitor"
"boikenam-1","Neutrophil"
"boikhofl-1","Granulocyte_monocyte_progenitor"
"boimkmka-1","Erythroid"
"boinaklc-1","Neutrophil"
"boinmhan-1","HSC"
"boiogjfk-1","HSC"
"boiojpkb-1","HSC"
"boiolfmb-1","Neutrophil"
"bojacihc-1","HSC"
"bojaciln-1","HSC"
"bojahbfi-1","HSC"
"bojcjdio-1","Neutrophil"
"bojcjnkn-1","MonoCD14"
"bojggfag-1","HSC"
"bojikjfc-1","Neutrophil"
"bojljjcb-1","Neutrophil"
"bojmhkke-1","Neutrophil"
"bojnjjmc-1","MonoCD14"
"bojpfnnm-1","Plasma_cell"
"bokchbid-1","HSC"
"bokknabb-1","Granulocyte_monocyte_progenitor"
"bokmhbkm-1","HSC"
"bokncphm-1","Granulocyte_monocyte_progenitor"
"bokoakpl-1","Erythroid"
"boldiief-1","Granulocyte_monocyte_progenitor"
"bolfphgi-1","Neutrophil"
"bomafbkk-1","HSC"
"bomfkikm-1","Erythroid"
"bomiekhk-1","HSC"
"bomilpld-1","Neutrophil"
"bonbpmoo-1","Neutrophil"
"bonebgdf-1","B_progenitor"
"bongdkcn-1","Neutrophil"
"bonkhcmj-1","Macrophage"
"bonojoep-1","Erythroid"
"booaaeeb-1","Erythroid"
"booacjgc-1","Granulocyte_monocyte_progenitor"
"boofpffl-1","Nonhaem"
"boohjpcj-1","Granulocyte_monocyte_progenitor"
"boojnoie-1","HSC"
"boombple-1","Neutrophil"
"boommmoi-1","Erythroid"
"boonhhob-1","Macrophage"
"booofopa-1","Granulocyte_monocyte_progenitor"
"boooplfd-1","Macrophage"
"bopamddp-1","Erythroid"
"bopeajci-1","Macrophage"
"bopkfgmf-1","Erythroid"
"bopkhmbk-1","Erythroid"
"bopkkboe-1","Erythroid"
"bpagnafm-1","Erythroid"
"bpakhhpd-1","Nonhaem"
"bpbdnnlm-1","Nonhaem"
"bpbgcclf-1","Nonhaem"
"bpbnocco-1","Erythroid"
"bpcbpejf-1","Macrophage"
"bpchaldc-1","Granulocyte_monocyte_progenitor"
"bpcpdcal-1","Neutrophil"
"bpdafhnb-1","Erythroid"
"bpdeclkm-1","MonoCD14"
"bpeaocgc-1","Macrophage"
"bpehkeln-1","Erythroid"
"bpekbdhn-1","HSC"
"bpelkoml-1","Erythroid"
"bpemcmma-1","Erythroid"
"bpfaojif-1","Erythroid"
"bpfbfjal-1","Macrophage"
"bpfcmooj-1","Macrophage"
"bpfmlbah-1","HSC"
"bpghgacj-1","Granulocyte_monocyte_progenitor"
"bpgkjfka-1","Granulocyte_monocyte_progenitor"
"bpgplpgf-1","Granulocyte_monocyte_progenitor"
"bphcgmdk-1","HSC"
"bphfmmag-1","Nonhaem"
"bphghjjl-1","Nonhaem"
"bphjkdjg-1","Granulocyte_monocyte_progenitor"
"bpiamfal-1","Erythroid"
"bpidlgfb-1","Neutrophil"
"bpigdgbj-1","Erythroid"
"bpigmpfm-1","Macrophage"
"bpiknjok-1","B_progenitor"
"bpiopjfo-1","Neutrophil"
"bpjajolj-1","Erythroid"
"bpjapekd-1","B_progenitor"
"bpjdfmaf-1","Granulocyte_monocyte_progenitor"
"bpjebkgi-1","Neutrophil"
"bpjfmigi-1","Erythroid"
"bpjgnllj-1","Erythroid"
"bpkkleah-1","HSC"
"bpklmham-1","MonoCD14"
"bpkmamal-1","HSC"
"bpkohiim-1","HSC"
"bplipffe-1","Granulocyte_monocyte_progenitor"
"bplkbjpk-1","Erythroid"
"bplpecie-1","Granulocyte_monocyte_progenitor"
"bpmaejcp-1","B_progenitor"
"bpmapoao-1","Macrophage"
"bpmgkdkk-1","Erythroid"
"bpmjmpfk-1","B_progenitor"
"bpmlnjll-1","Erythroid"
"bpmngofk-1","Macrophage"
"bpmpnkkp-1","Erythroid"
"bpnakckg-1","Erythroid"
"bpnallmh-1","Macrophage"
"bpnbcckc-1","HSC"
"bpnbfdlm-1","Erythroid"
"bpndcgjd-1","Erythroid"
"bpnddmgl-1","Erythroid"
"bpnfbgbk-1","MonoCD14"
"bpnhipoe-1","Erythroid"
"bpobmpma-1","Erythroid"
"bpocccdl-1","HSC"
"bpocefci-1","B_progenitor"
"bpocmoef-1","pDC"
"bpoeddfi-1","Erythroid"
"bpoggbao-1","Erythroid"
"bpojdnko-1","HSC"
"bppehdkd-1","Erythroid"
"bppkapce-1","Erythroid"
"bpploifp-1","Erythroid"
"bpppdnjk-1","Erythroid"
"bppppkol-1","Macrophage"
"cabckclp-1","Erythroid"
"cabkedmm-1","Erythroid"
"cablgfhk-1","Erythroid"
"cabnmmnj-1","Erythroid"
"cacdkaip-1","HSC"
"cacinolj-1","Nonhaem"
"cacpphch-1","Nonhaem"
"cadcpcbn-1","MonoCD14"
"cadhilbf-1","Erythroid"
"cadphoin-1","Macrophage"
"caeapjci-1","Nonhaem"
"caebnlfl-1","Erythroid"
"caedbbjd-1","Erythroid"
"caegaldl-1","Nonhaem"
"caegoede-1","HSC"
"cafdliij-1","Erythroid"
"cafhdmgm-1","HSC"
"cafipipc-1","Erythroid"
"cafneapf-1","Erythroid"
"cagbmkig-1","Macrophage"
"cagemjap-1","Erythroid"
"cagfldpm-1","B_progenitor"
"cagjmlad-1","Granulocyte_monocyte_progenitor"
"cagpaokb-1","Nonhaem"
"cahapfag-1","Neutrophil"
"cahbipnj-1","MonoCD14"
"cahebpjg-1","Macrophage"
"cahjfmgl-1","Erythroid"
"cahkjdmj-1","MonoCD14"
"cahogjpm-1","MonoCD14"
"caholnoo-1","Neutrophil"
"caifafkk-1","Erythroid"
"caiffbmb-1","Neutrophil"
"caiidaka-1","Erythroid"
"caijgdec-1","pDC"
"caijmdak-1","Erythroid"
"cailpfoa-1","Erythroid"
"caionpnm-1","B_progenitor"
"caipohid-1","Neutrophil"
"cajdmmae-1","Erythroid"
"cajefmma-1","Erythroid"
"cajgoghl-1","Nonhaem"
"cajkoacl-1","Macrophage"
"cajngcpn-1","Granulocyte_monocyte_progenitor"
"cajnjjdc-1","Erythroid"
"cajoklac-1","Erythroid"
"cajphelb-1","Erythroid"
"cakafmnf-1","Erythroid"
"cakbcjja-1","Erythroid"
"cakccnif-1","T_prolifer"
"cakcgeil-1","Erythroid"
"cakcmhle-1","Erythroid"
"cakddpdj-1","Erythroid"
"cakdfdbo-1","Erythroid"
"cakgnmpm-1","Erythroid"
"cakhbplm-1","Nonhaem"
"cakipnng-1","Erythroid"
"cakkjigc-1","Erythroid"
"caklfkik-1","Macrophage"
"cakljoof-1","Erythroid"
"cameokla-1","Granulocyte_monocyte_progenitor"
"campnmhg-1","Granulocyte_monocyte_progenitor"
"canpankb-1","HSC"
"caogdhjg-1","HSC"
"caoihdan-1","HSC"
"caojaeol-1","Neutrophil"
"capcpkco-1","Erythroid"
"capemgcf-1","B_progenitor"
"capgeogn-1","HSC"
"caphnhlp-1","Neutrophil"
"capphioj-1","Macrophage"
"cbackfne-1","HSC"
"cbadeeho-1","Plasma_cell"
"cbadoogl-1","Neutrophil"
"cbafniob-1","Neutrophil"
"cbagaaji-1","B_naive"
"cbagebid-1","Neutrophil"
"cbagindl-1","B_memory"
"cbagncaf-1","Neutrophil"
"cbagooll-1","Neutrophil"
"cbaidiji-1","Neutrophil"
"cbaigich-1","MonoCD14"
"cbaklkib-1","pDC"
"cbampngp-1","Erythroid"
"cbanmiol-1","Erythroid"
"cbbbkled-1","Granulocyte_monocyte_progenitor"
"cbbbmcbc-1","Erythroid"
"cbbebgdo-1","Erythroid"
"cbbgakil-1","Erythroid"
"cbbhcokp-1","Erythroid"
"cbbjpkph-1","Neutrophil"
"cbbkejdb-1","Neutrophil"
"cbbmfhbd-1","HSC"
"cbbmpdfe-1","Macrophage"
"cbcadhil-1","Neutrophil"
"cbchbihn-1","Neutrophil"
"cbcjmdeg-1","MonoCD14"
"cbckmhlc-1","HSC"
"cbclbffg-1","Erythroid"
"cbcmoeob-1","Plasma_cell"
"cbcodbal-1","Neutrophil"
"cbcpjigl-1","Granulocyte_monocyte_progenitor"
"cbdbfdlh-1","HSC"
"cbdgbnol-1","HSC"
"cbdhcgeh-1","Nonhaem"
"cbdjckdl-1","HSC"
"cbdmooip-1","Granulocyte_monocyte_progenitor"
"cbeaojoh-1","Neutrophil"
"cbegifld-1","Macrophage"
"cbehcjal-1","Erythroid"
"cbehclmo-1","Macrophage"
"cbejlknh-1","Neutrophil"
"cbekafnl-1","Neutrophil"
"cbfbihph-1","Neutrophil"
"cbffamlg-1","Neutrophil"
"cbfginlo-1","MonoCD14"
"cbfimpee-1","Neutrophil"
"cbfjfbbe-1","HSC"
"cbfmblpj-1","HSC"
"cbfmeine-1","Neutrophil"
"cbgbkbpc-1","Neutrophil"
"cbgciooj-1","MonoCD14"
"cbgeblnl-1","HSC"
"cbgehfdg-1","Erythroid"
"cbggclpd-1","Erythroid"
"cbgghign-1","T_prolifer"
"cbghoocn-1","Erythroid"
"cbgidegp-1","Macrophage"
"cbgjokha-1","Macrophage"
"cbgpiknd-1","Erythroid"
"cbhcdcne-1","Erythroid"
"cbhjaeoi-1","Macrophage"
"cbhjichk-1","Neutrophil"
"cbialjnh-1","HSC"
"cbiandgf-1","Neutrophil"
"cbibjpcf-1","Erythroid"
"cbighmkk-1","Erythroid"
"cbiidnag-1","Macrophage"
"cbikocej-1","Erythroid"
"cbimfila-1","Granulocyte_monocyte_progenitor"
"cbipglpb-1","Granulocyte_monocyte_progenitor"
"cbjfdlni-1","B_progenitor"
"cbjikldh-1","Neutrophil"
"cbjkccdk-1","HSC"
"cbjpdhmg-1","Nonhaem"
"cbkafnkk-1","Erythroid"
"cbkmfipp-1","HSC"
"cbkompne-1","Erythroid"
"cblcdgaa-1","HSC"
"cblfngnc-1","Granulocyte_monocyte_progenitor"
"cblicfde-1","Erythroid"
"cbmkjilf-1","Erythroid"
"cbmpogmi-1","B_memory"
"cbnaanbj-1","Erythroid"
"cbnahded-1","HSC"
"cbnlolpn-1","Erythroid"
"cbnlpcib-1","Erythroid"
"cbnoboim-1","Erythroid"
"cbocopcj-1","Erythroid"
"cbogdglp-1","Erythroid"
"cbomkhbd-1","HSC"
"cbpidich-1","Erythroid"
"cbpjcccj-1","Erythroid"
"cbpnekgc-1","Erythroid"
"ccahkehc-1","Neutrophil"
"ccalboim-1","Erythroid"
"ccalcmch-1","Erythroid"
"ccancomm-1","Erythroid"
"ccangemo-1","B_naive"
"ccanoobb-1","B_progenitor"
"ccaolkok-1","Erythroid"
"ccaomfje-1","Erythroid"
"ccapbpnc-1","Erythroid"
"ccbbgmkj-1","Erythroid"
"ccbcempc-1","Erythroid"
"ccbjepnd-1","Neutrophil"
"ccbjpeol-1","Erythroid"
"ccbkhlob-1","B_progenitor"
"ccbomcfp-1","MonoCD14"
"cccaopge-1","Erythroid"
"cccbnpaj-1","Granulocyte_monocyte_progenitor"
"cccdjcmk-1","Erythroid"
"cccfkjjk-1","Neutrophil"
"cccikibg-1","Erythroid"
"ccckeoph-1","HSC"
"ccclngpd-1","MonoCD14"
"cccmjbki-1","Erythroid"
"cccndimk-1","pDC"
"ccdggkho-1","pDC"
"ccdibkcf-1","Nonhaem"
"ccdpdgnn-1","Erythroid"
"ccemojop-1","B_memory"
"ccfhoehi-1","B_memory"
"ccflbnmn-1","Erythroid"
"ccfojfab-1","Erythroid"
"ccfpcdgn-1","Erythroid"
"ccfpobbk-1","Erythroid"
"ccgclmac-1","Erythroid"
"ccgfeoea-1","HSC"
"ccghmhnc-1","Neutrophil"
"ccglehhb-1","HSC"
"ccgnepgp-1","Neutrophil"
"ccgoecpn-1","HSC"
"cchbablo-1","Granulocyte_monocyte_progenitor"
"cchejdnm-1","Neutrophil"
"cchhppjc-1","HSC"
"cchiicbn-1","Erythroid"
"cchioodm-1","Neutrophil"
"cchkalfl-1","Erythroid"
"cchoadop-1","Erythroid"
"cciafdfd-1","Plasma_cell"
"ccicgjmh-1","MonoCD14"
"cciemcnm-1","HSC"
"ccigjnbh-1","B_progenitor"
"ccihmlli-1","HSC"
"cciildpa-1","MonoCD14"
"ccimfjpi-1","Erythroid"
"ccipionh-1","Erythroid"
"ccipjdff-1","Erythroid"
"ccjakmbp-1","Erythroid"
"ccjcdgbp-1","Erythroid"
"ccjggfgo-1","Granulocyte_monocyte_progenitor"
"ccjgjklk-1","Erythroid"
"ccjhpedp-1","Erythroid"
"ccjiilhc-1","Erythroid"
"ccjnomnn-1","Erythroid"
"cckjkgoo-1","B_progenitor"
"cckmminj-1","HSC"
"ccknfamo-1","Granulocyte_monocyte_progenitor"
"cclabdam-1","Macrophage"
"ccldciln-1","Macrophage"
"ccljhmbi-1","HSC"
"cclofnbh-1","Granulocyte_monocyte_progenitor"
"ccmgecdm-1","BaEoMa"
"ccmkhhhd-1","Erythroid"
"ccneadoc-1","Erythroid"
"ccnognkl-1","Erythroid"
"ccnpidbp-1","Granulocyte_monocyte_progenitor"
"ccociejb-1","Erythroid"
"ccohkmkf-1","Erythroid"
"ccohniod-1","Erythroid"
"ccpakoog-1","HSC"
"ccpllafb-1","Erythroid"
"cdafjjal-1","Granulocyte_monocyte_progenitor"
"cdbehoge-1","Erythroid"
"cdbgcbpk-1","HSC"
"cdbpadop-1","Granulocyte_monocyte_progenitor"
"cddblnnm-1","Granulocyte_monocyte_progenitor"
"cdddkmlm-1","MonoCD14"
"cdecppmm-1","Erythroid"
"cdehnfck-1","MonoCD14"
"cdekacab-1","Nonhaem"
"cdemofch-1","B_progenitor"
"cdepmecg-1","MonoCD16"
"cdfcnkek-1","HSC"
"cdfgfbff-1","MonoCD14"
"cdfgifpg-1","Neutrophil"
"cdfpcgaj-1","Macrophage"
"cdicnalc-1","Nonhaem"
"cdkbbgle-1","Erythroid"
"cdkcgeio-1","Granulocyte_monocyte_progenitor"
"cdlnacch-1","Erythroid"
"cdmgeeki-1","B_progenitor"
"cdnbampg-1","Erythroid"
"cdndljdm-1","Nonhaem"
"cdnhbdkl-1","Granulocyte_monocyte_progenitor"
"cdnjmlco-1","Nonhaem"
"cdnlbfco-1","Erythroid"
"cdofnfke-1","Erythroid"
"cdohihbf-1","HSC"
"cdohmlca-1","Granulocyte_monocyte_progenitor"
"cdomicmk-1","Macrophage"
"cdpcciil-1","Granulocyte_monocyte_progenitor"
"cdpdflmo-1","Plasma_cell"
"cdpfeich-1","Erythroid"
"cdpfkaoa-1","Erythroid"
"cdpgjcod-1","Macrophage"
"cdpicibc-1","HSC"
"cdpipbmd-1","Macrophage"
"cdpkdkii-1","Granulocyte_monocyte_progenitor"
"ceaamoon-1","MonoCD14"
"ceajahjf-1","Granulocyte_monocyte_progenitor"
"ceapcldg-1","MonoCD14"
"ceapeplo-1","Nonhaem"
"cecfnfba-1","Erythroid"
"ceckhdlj-1","Erythroid"
"cedagphn-1","Erythroid"
"ceddfbpo-1","Plasma_cell"
"cednmhdk-1","Granulocyte_monocyte_progenitor"
"ceefefpa-1","Erythroid"
"ceehajnk-1","Erythroid"
"ceenpjlf-1","Erythroid"
"cefcfefk-1","HSC"
"cefcjjml-1","Granulocyte_monocyte_progenitor"
"cefdejkh-1","Erythroid"
"cefgiajl-1","Erythroid"
"cefjcpie-1","Erythroid"
"cefjilfj-1","T_prolifer"
"cefjkpaf-1","Erythroid"
"cefllmno-1","Erythroid"
"cefmejna-1","B_progenitor"
"cegalflc-1","Macrophage"
"cegigdno-1","MAIT_gdT"
"cegijdof-1","Erythroid"
"cegjaegm-1","Erythroid"
"cegmflfj-1","Erythroid"
"cegmhcnd-1","Erythroid"
"cegpdmkd-1","B_progenitor"
"cehddfmh-1","HSC"
"cehdkebj-1","HSC"
"cehfikmc-1","Erythroid"
"cehfippg-1","Erythroid"
"cehfjlpe-1","Macrophage"
"cehjfpgi-1","Macrophage"
"ceickoih-1","Granulocyte_monocyte_progenitor"
"ceidjcno-1","Macrophage"
"ceiealmk-1","Erythroid"
"ceiglifm-1","Macrophage"
"ceigobam-1","Erythroid"
"ceiiegbj-1","Erythroid"
"ceijgipo-1","Erythroid"
"ceiobfio-1","Erythroid"
"ceiojpcl-1","Erythroid"
"cejaloji-1","MonoCD14"
"cejcmlpk-1","Erythroid"
"cejdkode-1","Erythroid"
"cejeljod-1","Erythroid"
"cejgddlg-1","Erythroid"
"cejhdngi-1","T_prolifer"
"cekfbcao-1","MonoCD14"
"cekhabbe-1","Erythroid"
"cekieabd-1","B_progenitor"
"cekihdce-1","Erythroid"
"celapdam-1","Nonhaem"
"celbfldb-1","Granulocyte_monocyte_progenitor"
"celgdfpb-1","Granulocyte_monocyte_progenitor"
"celkffjh-1","Granulocyte_monocyte_progenitor"
"cemddfog-1","Nonhaem"
"cemhdndb-1","HSC"
"cemiepef-1","Nonhaem"
"cemjcfge-1","Macrophage"
"cemkojnn-1","Macrophage"
"cemlkmdh-1","Nonhaem"
"cemnabbf-1","Erythroid"
"cemodfjb-1","HSC"
"cemokpgg-1","Erythroid"
"cenbmhlj-1","Erythroid"
"cenbnocb-1","Plasma_cell"
"cendlhhp-1","CD4_T_naive"
"cenekmlh-1","Nonhaem"
"ceneofof-1","CTL"
"cengccma-1","Macrophage"
"cengdmih-1","B_memory"
"ceniaefi-1","Plasma_cell"
"cenjfnpj-1","Plasma_cell"
"cenjhipi-1","Granulocyte_monocyte_progenitor"
"cenjjllp-1","Macrophage"
"cenkkkdh-1","Macrophage"
"cenlkdmn-1","Plasma_cell"
"cennlffc-1","Nonhaem"
"cennnija-1","Macrophage"
"cenpcjbd-1","Plasma_cell"
"ceoacknn-1","Macrophage"
"ceoagcbo-1","Nonhaem"
"ceobkjab-1","CD8_T_memory"
"ceodejmo-1","Macrophage"
"ceodfang-1","Nonhaem"
"ceodobfm-1","Macrophage"
"ceoeeoio-1","MonoCD14"
"ceolaabc-1","Nonhaem"
"ceomdidp-1","Macrophage"
"ceomggib-1","Macrophage"
"ceomkcjk-1","B_progenitor"
"ceonbmlf-1","Plasma_cell"
"ceoomkcf-1","Plasma_cell"
"cepdljip-1","HSC"
"cepdpbec-1","Granulocyte_monocyte_progenitor"
"cepfajoj-1","Erythroid"
"cepfhpja-1","Erythroid"
"cepihbjp-1","Erythroid"
"cepjpikl-1","Nonhaem"
"cepkllag-1","Erythroid"
"cepnponb-1","Neutrophil"
"cepolbba-1","Erythroid"
"cfabadle-1","Erythroid"
"cfaclmlb-1","Erythroid"
"cfaffeen-1","Erythroid"
"cfaikihd-1","MonoCD14"
"cfajjgof-1","MonoCD14"
"cfakepoc-1","MonoCD14"
"cfalfpgp-1","MonoCD14"
"cfbelhlc-1","CD4_T_memory"
"cfbkfccb-1","B_progenitor"
"cfbmafhi-1","Erythroid"
"cfbmchie-1","Nonhaem"
"cfbnppjn-1","Nonhaem"
"cfbojfam-1","Macrophage"
"cfbomifa-1","Plasma_cell"
"cfcbkaga-1","HSC"
"cfccpjae-1","MonoCD14"
"cfcfoafk-1","HSC"
"cfcjcjad-1","HSC"
"cfcjpplg-1","HSC"
"cfclkmho-1","HSC"
"cfcmgmmh-1","Granulocyte_monocyte_progenitor"
"cfcnejei-1","HSC"
"cfdffcje-1","Plasma_cell"
"cfdgkcja-1","Neutrophil"
"cfdlglho-1","Erythroid"
"cfdocbfp-1","Neutrophil"
"cfejfepc-1","Granulocyte_monocyte_progenitor"
"cfejpegb-1","Erythroid"
"cfemegdi-1","Neutrophil"
"cfengffn-1","Erythroid"
"cfeonaol-1","Neutrophil"
"cffadofn-1","B_progenitor"
"cffbloeo-1","B_progenitor"
"cffdfbag-1","Neutrophil"
"cfffjmpb-1","HSC"
"cffhkpcc-1","HSC"
"cfgbohle-1","Neutrophil"
"cfgfbfef-1","Erythroid"
"cfgjndkk-1","Macrophage"
"cfgkceej-1","Erythroid"
"cfgmlpfn-1","Erythroid"
"cfgnccbg-1","Erythroid"
"cfhcgcph-1","Erythroid"
"cfhiflmg-1","Erythroid"
